draw,cl_caz_mult,cl_avi_mult,omega_caz_mult,omega_avi_mult,rho,fu_caz,fu_avi,tox_threshold
193,0.8558772553568692,1.081558016891894,1.1718930732428972,1.09130765661358,0.5837804708424138,0.8788939188741909,0.8827006248223627,94.46510615003679
194,0.8446890279564376,0.9600836288251271,1.0312101407320124,1.1292248358377783,0.7272781898805359,0.8440917025290172,0.9660613032739124,118.38714337594618
195,0.8110756922419807,0.9480606410225648,1.0447778317007919,1.0201128056800295,0.8365127568350772,0.8218540843425636,0.8780561912768272,99.7055684600579
196,1.1883500464796497,0.8187741751195827,0.98833255569283,1.1854516041493335,0.5508563335290632,0.8781606016192478,0.9005484181806322,111.30711916300375
197,1.1918201843884215,1.0156330455601255,0.8033301768363956,0.8636625602695415,0.5961504502348492,0.8261456527461203,0.9296588764656167,117.35646671658023
198,0.9648975515015585,1.0642788500103286,1.1527984292568494,1.1453534708929927,0.5626491261025809,0.8157102532363734,0.9162420771062219,105.00868076492334
199,1.0852653749775818,1.0435206237215662,0.8010158890646556,1.1987143707450802,0.9065707877767355,0.8409100652617574,0.8724325978224304,85.91977227374207
200,0.9572997772137947,1.003751407856382,0.889226038760967,1.1081401226200898,0.822804547283638,0.8294856723417338,0.9613022166849061,111.18287947449583
201,1.06526489943536,0.8020103454571774,1.0377958794467554,0.8212601801283785,0.8750097822312952,0.8310463638029486,0.9687429434800975,98.30958940109102
202,1.0396086684931976,0.9556085966133271,0.8628503692521982,1.0439307041564385,0.8762269751156737,0.8368906518093078,0.9363971156443598,106.39613729594514
203,1.122321631910419,1.0333039078656985,0.8307578938685046,1.14944453970685,0.615720257898287,0.8698803606305574,0.9234077993889133,103.40900172350656
204,1.0367878111101705,1.184105050878971,0.9776252071116603,1.0606530453295449,0.7912827368740544,0.8863806843747696,0.932146361585899,89.07196483475482
205,0.9536467457142005,1.104973773216201,1.0732231835513257,0.8407112318304458,0.8981234703707239,0.8885952640742006,0.9368390511131999,98.58300266158685
206,0.9124881218973683,1.1600467228470803,1.0527042249739675,1.17990158772345,0.6102018373708947,0.8746094664870007,0.8898565352422774,116.94849378469083
207,0.9772386006340059,1.1756284343495973,1.1159213508232155,0.8437970247733783,0.8432855466404375,0.8073405773820314,0.9009851948048814,81.3615305573195
208,0.8916878404447115,0.8768200464358074,0.8731665712075636,0.8583316701947801,0.6622776302769802,0.8893589105771438,0.9096266032838303,102.88988006305323
209,1.175342113016267,0.8775714097157461,0.8088266342749975,1.0322119279771005,0.8111084581351002,0.8819590823643887,0.910341381902687,103.06698344854661
210,0.8819155432877812,0.8633057729118313,0.9597126565743855,0.8398726141011997,0.6546758806384245,0.8315267006260371,0.912958392554802,82.12335845695932
211,1.1431105068271594,0.9354085118402133,0.8150110004492063,1.1769696899071067,0.758286063935959,0.815323038330833,0.9195997565948477,115.02232064367851
212,1.1101690261478012,0.8057659836619672,1.1579344077333462,1.1406617937728423,0.7428738995279919,0.8271372307599499,0.9602670524941271,115.43233610663879
213,1.1852038068907094,1.1882622413672868,0.9750075814836647,1.1622138000355855,0.7664890678357443,0.8451242056258297,0.9461916420169184,97.71482070523314
214,0.8655945121932676,1.1389091089671248,0.9788038112750205,0.9343873361448987,0.9078761380571105,0.8637770215761487,0.9571592386022058,103.65934975106424
215,1.0700325724280986,1.0967939756370766,1.0962062187371553,0.9270269489508465,0.6513065726673872,0.8826597734685651,0.8701409614217263,96.31920298302775
216,1.1703405252389465,1.0108135133624134,1.0663932026678595,1.0590313187479907,0.6924156110834924,0.8754694209432958,0.9013418794910554,89.40562842364595
217,0.8138860879750556,0.9210862533293036,0.9683383387088405,1.1658501931023828,0.8557196201635283,0.8732727589717554,0.8907911170038209,104.38032843440851
218,1.165970941710163,0.9013128814029223,0.8304756250134436,1.1269223280071186,0.5393760475497317,0.8550957863502189,0.9673357104917684,120.59677120032698
219,1.0352969919764745,1.1555009672143135,0.9425315783284288,1.1346324798768594,0.8894144964633572,0.8317051766017379,0.895565629325565,114.31504890941746
220,1.0895327636658563,0.962509332673084,1.1277767080637846,1.1867977919120178,0.6869757134814107,0.8575438947852129,0.8755732056103775,97.85275998007388
221,1.042732728635307,0.8136638252909099,1.122722738084916,0.8557625061524367,0.5192431707774624,0.8554644301158301,0.9471036321049681,122.3402264504286
222,1.0105894576803127,0.8324454037280691,1.1292700017722492,1.0733353763069415,0.6888039404757534,0.8607949956176273,0.8875848496991094,106.94305293793121
223,0.9084174886034971,0.8077107734580143,1.1947664031315002,1.0529485776470224,0.6064191454415013,0.8376826148457025,0.9001181781769713,102.43111439175661
224,1.162462754603721,1.0064165106422924,0.8975278383868143,1.0926390376015944,0.8792362264985243,0.8054110652488636,0.969684222602375,112.237201606783
225,0.8689037863799087,0.9646305311286916,0.8940514059843199,0.9038615807627107,0.9349890486175567,0.8299343723225121,0.9124950272747783,107.02067212595341
226,1.1384271489521005,1.0009098525151872,0.9245913868065521,1.0797307634865052,0.7835018294889072,0.8238119529593124,0.8770047603363349,112.6312881222408
227,1.1569866340482458,0.910268959480044,1.1659406040886093,1.0805938896672755,0.5089245797406682,0.8898742483211575,0.8974821235909786,102.54068280023823
228,1.158118868544755,1.0498801159893159,0.9158514994314781,1.013524771676779,0.8881926893676568,0.8403538303311405,0.9584170873080181,97.19232310104738
229,0.9003404967614332,1.171016355970529,1.0538093209994865,1.0003582668118094,0.6329956201355386,0.8636136983759786,0.9534728202048196,111.50689360927021
230,0.9298559154727164,0.8005897111803252,1.1653049400503672,1.066709464911923,0.7976608930306689,0.8737655596264341,0.9447710305781408,108.61188077811508
231,0.983536756662786,1.0218308810210526,1.1311131858575916,1.057587167419556,0.885111409049196,0.8303229511813767,0.8769207754912829,96.7340459719578
232,0.9716507162846564,0.8416596450755954,0.8259666763875222,1.1962966601459084,0.7219975904591172,0.885568522889747,0.903243233192353,115.51365809114222
233,0.9496737864190706,1.1671866763439616,0.9543228751128301,0.8345271810617001,0.6275887365313496,0.8099132922103972,0.9050452141994008,104.17104280075291
234,1.0193909615093086,0.9541498707292854,0.9098045718635799,1.0780642689868445,0.5937717192077978,0.8042740765106804,0.8870318111200276,98.23500874842071
235,0.8213550314670188,0.9683163612324908,1.1762928097432348,0.9688343519963224,0.6380039514920569,0.8126850617428288,0.8984931063337209,119.7233170890356
236,1.1528606010394409,1.0303406509013253,1.0685064753003575,1.1367896311253196,0.6123908099086254,0.8024873397564609,0.9172252669372232,114.91033885443848
237,1.1016072690722403,0.946082055687594,0.8340749383046128,0.8893651798819311,0.5783351551661604,0.8416758395909041,0.8999644874603171,125.60865013094761
238,0.9934315285612842,0.9336360489871331,0.9642148892374005,0.8715778837277111,0.8485543824724067,0.8139928260066182,0.8857518533434445,89.27122726718642
239,1.09888181333604,0.9423929130194655,1.1069915341514132,0.9746493247798989,0.8469459644255035,0.8716481132430154,0.9562504052160734,105.63789793144159
240,1.0500293395515434,1.1032866558126715,1.0135091035758643,1.0620318953920247,0.7769427466834558,0.8131157659270023,0.9310931995212604,97.30576346282238
241,1.0681242938570614,0.8130333516517105,0.9852887095201096,1.0273978107424164,0.8351312568541238,0.8527836375308073,0.9614327761443777,119.1323131740706
242,1.086042752467333,0.9198806229469215,1.097990943381282,1.0834784837403628,0.6816688157007909,0.8712440298463061,0.9253841310386182,108.39316153221361
243,0.8906070192454816,1.1532653181096244,1.0713941281833743,0.912299911774841,0.7633166282920225,0.8269078905197398,0.8891265252610889,117.20846314365343
244,1.0926570495509058,1.1660014348330954,1.1141234132281308,1.1030324570934482,0.8809266279370347,0.8284408693996175,0.950681197483704,92.24190062649372
245,1.0552649171226816,0.8881073507073253,1.1516288717987646,1.0467699638839951,0.9368785247273307,0.83902154543457,0.8818447288536652,94.86130141509489
246,1.1316322182175933,0.9375758330108054,0.8910208850991524,0.9242552901714133,0.5472655003357945,0.8519084041512464,0.9118605528727998,110.23431766247835
247,1.0721880474994525,1.1499792842999421,0.8457159919257514,1.122700995262556,0.7030691933352692,0.8591215676139008,0.8991600518878391,95.99002160158022
248,0.9144845889327972,0.9393799139020365,1.0048899807398202,0.8682025327172155,0.5607289578937869,0.8878718563134362,0.956335572142486,99.61997839146841
249,1.0582814933268037,0.8603763267517555,1.0435879687965053,0.8879485128853242,0.7930788383647938,0.8577417553013074,0.879179137178892,101.82243570222234
250,1.0629566834351232,0.9283737290554165,1.1847473642811388,0.8922093547156816,0.5229928044385664,0.852636651316201,0.9277148624904686,102.2690768643885
251,1.0441440505671296,1.128359236084704,0.9178918812200029,0.8143998331824346,0.7090220200472752,0.8174848060335346,0.933387996793667,108.56412908124575
252,1.173567528351996,1.093943333236422,0.980013581609067,0.8310242288476438,0.5866465362171871,0.8192293951616763,0.9293266097198891,108.24834880671536
253,0.8671717732660089,0.9965859961366231,1.0242849699449104,0.8414891042899795,0.7712179627405302,0.8979394765149141,0.9055834190817216,106.14293873832789
254,1.0205364106055044,1.093223370702972,1.102323793645899,0.9369688493583829,0.5284012582517016,0.809426853921053,0.892348332248048,94.58385544681124
255,1.164444206452055,0.8670365929333483,1.0702546705949512,1.1725763528251942,0.8385499750287895,0.8351037198027704,0.9177941169883173,109.83438584545797
256,0.9679916052422067,0.8919442108489524,0.9980161454377606,0.9531233388673753,0.7452726779508624,0.8183562558978961,0.9685310557923922,90.66503860884335
257,0.9254068533573333,1.0412249090066739,1.0481341429618165,0.9817341431992157,0.5756136111191664,0.895524185384558,0.9411654018594255,107.65859538995277
258,0.8732134526725693,1.068010259606671,1.005767394198973,0.826222759433234,0.8953534570132382,0.877352784223135,0.9644598968975943,95.61871087398265
259,1.0589345808503636,1.0268677288624692,0.9456730384017731,1.0816282355467521,0.785524284340374,0.8142357153227442,0.94383708302242,85.04907003601764
260,1.0067061195882014,1.146580127962826,0.9629254730848685,0.9195824927645362,0.6360246329594434,0.8178205740621523,0.8810875595895596,100.13589925188022
261,0.9753056612011424,0.8313782563271074,0.9050589021958287,0.9885348235102118,0.8059579856086088,0.8410612062444012,0.9356136685248755,116.36077290901976
262,1.0606474050850467,0.8661562798548519,1.0156165112345383,0.9221033333616595,0.7606014424951254,0.8667028923987017,0.9249299114657437,107.91783024406908
263,0.9321370382690876,0.8713649086705629,0.8904884304706027,1.1002802936681324,0.8778884811078635,0.8659401736871699,0.9619911678382624,103.77249707989805
264,0.8524010131311627,0.9793622665464696,0.8515438001128556,1.0418221958091036,0.6025098199527672,0.891313595903112,0.9132161960211811,122.74432043376595
265,1.0675934726212597,1.112836956853632,1.0127875141020988,0.9664489140981694,0.9024501831048436,0.82129876142486,0.9457136729985605,86.54912631842198
266,0.8718778313258649,1.1952720925578526,1.1906684743430351,0.9489608063320695,0.870870716008754,0.896202250949485,0.9349891393763119,107.45969068592592
267,1.0715684624154598,1.0578275758987143,0.9005102863988806,0.91666853081283,0.683512640638838,0.8605047658172755,0.9392269896142017,106.2458269492812
268,0.960857064270864,1.0377893732364272,1.0813646100460155,1.1327409434441233,0.5945914184997824,0.8621571962737147,0.8749014542588465,109.77061651318836
269,1.1133967353635967,1.0074302495498622,0.8133576777901389,0.8043054086854096,0.6199040473463574,0.8111096909458779,0.902571720639822,116.84869356195594
270,0.8611357862854602,0.8926169670701429,0.9928869379331718,1.1552629284124623,0.7525312908292727,0.8913587184595957,0.8979164212106254,99.86450724863069
271,0.840046053778022,0.9564388203577003,1.101282254766213,1.0567763727718225,0.8939476713709523,0.8513234099742408,0.9385046969672575,83.624768287878
272,1.1769036429170496,1.1154649940284296,1.1251769761906805,0.9667406242800817,0.6919331481246064,0.855696607926489,0.8730410137540003,99.2411357751686
273,1.0157798424590814,1.0985186446540502,0.9020626322038302,0.8838360548591802,0.7416978333634567,0.8454249911286367,0.9678233224450835,105.36505198049551
274,1.1547397832683368,0.8896783999269777,0.9942418548471237,1.1826607428429798,0.8107599300254691,0.8032932031029327,0.9587784584854465,101.31400287357809
275,0.8784947040560843,1.1911340085787314,1.111828736072539,1.122057696808767,0.503139082009139,0.8839125232624666,0.8742307404979764,108.81470701027604
276,0.9977610188514141,1.0086360835942514,0.9349299542598485,1.1312060201470844,0.7826363863172897,0.8773302193727031,0.9382703769372466,100.01247324121475
277,0.8229772944503777,1.1380163398736132,0.8019216371213269,0.9071215248322189,0.7329862081836181,0.8867438125456336,0.8707945076874349,87.19627028055046
278,0.9859026368125904,0.932273398256794,1.1184327303657717,1.1441813555558045,0.868990040571645,0.8765946521000051,0.9657084776000399,99.92684058337564
279,0.8346069901392545,0.8230699730828445,1.1032695103941574,0.9898398406006552,0.6258313461511302,0.850715401338746,0.9498341782722883,119.68308675499304
280,0.9954567134256609,0.9666494526813942,0.9948653668161886,0.8078464154873544,0.9244300813235047,0.8850591513898505,0.9691295871657257,109.64500412732055
281,1.1639417361875246,1.1440255495272509,0.9580514191688665,0.9381505104232017,0.6030127237454335,0.898375317562157,0.940882520732457,116.41588354688375
282,1.0537797721420687,1.0795559614543921,1.1169804352363468,1.1175370139682306,0.6775741942137089,0.8277696678297032,0.9302956579952222,118.64356426337594
283,0.8479217508475784,1.1781483811233129,0.8436130082887187,0.9643506332709757,0.5256026003597264,0.8477748446139177,0.8986732545386236,104.01595017929894
284,1.0959012973592803,1.019568872698955,1.0306431818383899,0.8379949570154547,0.7211769876131853,0.854172798251807,0.9545614236956314,105.76108265999528
285,0.9989376394084768,1.1646125449264915,0.8267257660439353,1.1380993382509348,0.7147594427570975,0.8101451776662358,0.8865905815825657,93.78554700885034
286,0.8016931806932377,0.9780215282337537,0.8841854491242387,0.823418500004738,0.6484306253726082,0.8736536840890701,0.9263042997375044,113.21837326043003
287,1.1276267047133732,0.9318405268931126,1.1751557664007972,0.8960931590769963,0.5852003694707772,0.814676816634365,0.9423467035047447,84.58101928679392
288,1.0041345518822413,1.0725589811537468,1.032813701531906,1.0902195626434918,0.672372588189361,0.8665213077939032,0.912002733721825,96.88289619739031
289,0.9100379254861298,1.1267412693247423,1.1609119717098961,0.9064548819853719,0.8125281694338651,0.8481336290155633,0.9067980406134979,116.18458451306093
290,0.9850633781622948,0.8536862666189604,1.108450271825845,1.019801543427549,0.7987211165008345,0.8701215676778615,0.9681806074915336,101.9459499997134
291,0.8083415801884678,0.8588068871949348,0.8700807976249983,0.9865866245071457,0.747958741657169,0.8384089874718189,0.8823767564693434,100.62143968514565
292,0.8416050236735886,1.1294498665199542,1.0080026785181666,1.0074722378374805,0.527733151963343,0.8358321458112927,0.8970080903058084,101.60786408192197
293,1.1837029660467435,0.9130564427934608,1.020947472782024,1.034630981509342,0.9166527065741057,0.8980986948699251,0.9270622405423438,110.90971791153433
294,0.9557588720141891,1.0745197562502216,0.9320567169966583,1.0970144144583427,0.7290634210992973,0.8496746025358746,0.8887110318017187,108.98487895122744
295,1.125702656717372,1.1231556213075162,1.046030990712696,1.113768888921419,0.6899323782889809,0.8928798298750815,0.9070123012000249,113.44447635203737
296,0.8838327384777811,1.1794529707124566,1.0176820043567425,0.9977568421532401,0.6990329934897567,0.8292745691721267,0.9401133053648125,95.86769951224977
297,0.9235142258986418,1.0161493737186247,0.9263591609095468,1.1635841508340645,0.5443138894389056,0.8861918292745881,0.963805292074485,106.8276528019111
298,1.1905393436964777,0.8556987917204109,1.1096977442402214,1.0658280900793693,0.7879359926166218,0.879845029326945,0.9205605956191214,99.50573982180953
299,1.1519087503681456,1.0121642325384896,1.0233426214488688,1.1306144858678586,0.6771940664137396,0.8339955148008176,0.9575608644184525,92.49601935147582
300,1.1251070780101888,0.9297833613161031,0.9372308541577771,0.8731535529744173,0.6044315032803423,0.8022016742344161,0.950445381960238,95.15887883048937
